brand,lens_type,model,raw_category,focal_length_mm,magnification,working_distance_mm,aperture,max_sensor_format_mm,image_circle_mm,fov_mm,numerical_aperture,resolution_um,mtf30_lpmm,dof_mm,distortion_pct,telecentricity_deg,mount,weight_g,coaxial,wavelength_range,_source_url,_raw_target
Schneider-Kreuznach,linescan_telecentric,ZIRCONIA 0.03/0.2x V48 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),92,,429,F/3.3 ... F/11,62.5,,,0.03 | 0.13,,,,,,V48-Mount,246,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/zirconia/0-03-0-2x-v48,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,ZIRCONIA 0.05/0.5x V48 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),91,,206,F/3.2 ... F/11,62.5,,,0.05 | 0.10,,,,,,V48-Mount,250,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/zirconia/0-05-0-5x-v48,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,ZIRCONIA 0.07/0.7x V48 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),91,,159,F/3.1 ... F/11,62.5,,,0.07 | 0.09,,,,,,V48-Mount,250,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/zirconia/0-07-0-7x-v48,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,ZIRCONIA 0.09/1.0x V48 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),89,,125,F/2.8 ... F/11,62.5,,,0.09 | 0.09,,,,,,V48-Mount,250,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/zirconia/0-09-1-0x-v48,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,ZIRCONIA XL 0.03/0.33x V48 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),104,,334,F/4 ... F/11,82,,,0.03 | 0.09,,,,,,V48-Mount,242,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/zirconia/0-03-0-33x-v48,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,ZIRCONIA XL 0.10/2.0x V48 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),92,,95,F/3.2 ... F/11,82,,,0.1 | 0.05,,,,,,V48-Mount,250,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/zirconia/0-10-2-0x-v48,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,ZIRCONIA XL 0.10/2.0x V48 beamsplitter line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),92,,62,F/3.2 ... F/11,82,,,0.10 | 0.05,,,,,,V48-Mount,560,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/zirconia/0-10-2-0x-v48-beamsplitter,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,SAPPHIRE 0.02/0.23x V70 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),95,,379,F/3.9 ... F/8,62.5,,,0.02 | 0.11,,,,,,V70-Mount,700,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-02-0-23x-v70,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,SAPPHIRE 0.03/0.29x V70 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),96,,330,F/3.7 ... F/8,62.5,,,0.03 | 0.11,,,,,,V70-Mount,700,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-03-0-29x-v70,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,SAPPHIRE 0.04/0.35x V70 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),96,,287,F/3.5 ... F/8,62.5,,,0.04 | 0.11,,,,,,V70-Mount,830,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-04-0-35x-v70,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,SAPPHIRE 0.05/0.5x V70 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),96,,215,F/3.2 ... F/11.3,62.5,,,0.05 | 0.11,,,,,,V70-Mount,700,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-05-0-5x-v70,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,SAPPHIRE 0.06/0.7x V70 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),97,,169,F/3.2 ... F/11.3,62.5,,,0.06 | 0.09,,,,,,V70-Mount,810,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-06-0-7x-v70,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,SAPPHIRE 0.007/0.07x V70 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),95,,601,F/4.5 ... F/8,62.5,,,0.007 | 0.10,,,,,,V70-Mount,735,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-007-0-07x-v70,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,SAPPHIRE 0.08/0.875x V70 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),98,,148,F/2.8 ... F/8,62.5,,,0.08 | 0.10,,,,,,V70-Mount,720,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-08-0-875x-v70,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,SAPPHIRE 0.09/1.143x V70 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),98,,123,F/2.8 ... F/8,62.5,,,0.09 | 0.08,,,,,,V70-Mount,750,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-09-1-143x-v70,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,SAPPHIRE 0.10/1.75x V70 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),88,,81,F/3.2 ... F/8,62.5,,,0.10 | 0.06,,,,,,V70-Mount,688,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-10-1-75x-v70,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,SAPPHIRE 0.10/1.75x V70 beamsplitter line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),88,,59,F/3.2 ... F/8,62.5,,,0.10 | 0.06,,,,,,V70-Mount,935,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-10-1-75x-v70-beamsplitter,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,SAPPHIRE XL 0.09/1.43x V70 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),97,,105,F/3.2 ... F/8,82,,,0.09 | 0.07,,,,,,V70-Mount,840,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-09-1-43x-v70,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,SAPPHIRE XL 0.10/2.0x V70 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),96,,88,F/3.2 ... F/8,82,,,0.10 | 0.05,,,,,,V70-Mount,840,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-10-2-0x-v70,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,DIAMOND 0.12/2.6x V70 beamsplitter line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),106,,61,F/2.9 ... F/8,62.5,,,0.12 | 0.05,,,,,,V70-Mount,1350,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-12-2-6x-v70-beamsplitter,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,DIAMOND 0.13/2.6x V70 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),111,,82,F/2.7 ... F/8,62.5,,,0.13 | 0.05,,,,,,V70-Mount,1140,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-13-2-6x-v70,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,DIAMOND 0.16/3.5x V90 beamsplitter line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),116,,52,F/2.3 ... F/11.3,62.5,,,0.16 | 0.05,,,,,,V90-Mount,2260,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-16-3-5x-v90-beamsplitter,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,DIAMOND 0.17/3.5x V90 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),117,,71,F/2.2 ... F/11.3,62.5,,,0.17 | 0.06,,,,,,V90-Mount,2008,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-17-3-5x-v90,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,DIAMOND 0.22/5.2x V70 line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),82,,55,F/1.5 ... F/11,62.5,,,0.22 | 0.04,,,,,,V70-Mount,1030,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-22-5-2x-v70,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,DIAMOND 0.22/5.2x V70 beamsplitter line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),80,,33,F/1.6 ... F/11,62.5,,,0.22 | 0.04,,,,,,V70-Mount,1252,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-22-5-2x-v70-beamsplitter,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,DIAMOND XL 0.16/3.33x V90 beamsplitter line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),116,,48,F/2.3 ... F/11,82,,,0.16 | 0.05,,,,,,V90-Mount,1900,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-16-3-33x-v90-beamsplitter,schneider_linescan
Schneider-Kreuznach,linescan_telecentric,DIAMOND XL 0.21/5.0x V70 beamsplitter line scan lens,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),82,,34.0 (33.6,F/1.6 ... F/11,82,,,0.21 | 0.04,,,,,,V70-Mount,1170,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-21-5-0x-v70-beamsplitter,schneider_linescan
Schneider-Kreuznach,fixed_focal,PYRITE F4.0/60 mm C-Mount liquid lens,"Liquid Lenses (PYRITE LF, Optotune EL-16-40-TC-5D 기반 액체렌즈)",60,,325,F/4 ... F/32,24,,,- | 0.09,,,,,,C,,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/liquid-lenses/pyrite-lf/f4-0-60mm-c-lf,schneider_liquid
Schneider-Kreuznach,fixed_focal,PYRITE F4.0/60 mm TFL-Mount liquid lens,"Liquid Lenses (PYRITE LF, Optotune EL-16-40-TC-5D 기반 액체렌즈)",60,,325,F/4 ... F/32,32,,,- | 0.09,,,,,,TFL-Mount,,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/liquid-lenses/pyrite-lf/f4-0-60mm-tfl-lf,schneider_liquid
Schneider-Kreuznach,fixed_focal,PYRITE F4.0/80 mm C-Mount liquid lens,"Liquid Lenses (PYRITE LF, Optotune EL-16-40-TC-5D 기반 액체렌즈)",80,,493,F/4 ... F/45,24,,,- | 0.13,,,,,,C,,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/liquid-lenses/pyrite-lf/f4-0-80mm-c-lf,schneider_liquid
Schneider-Kreuznach,fixed_focal,PYRITE F4.0/80 mm TFL-Mount liquid lens,"Liquid Lenses (PYRITE LF, Optotune EL-16-40-TC-5D 기반 액체렌즈)",80,,493,F/4 ... F/45,36,,,- | 0.13,,,,,,TFL-Mount,,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/liquid-lenses/pyrite-lf/f4-0-80mm-tfl-lf,schneider_liquid
Schneider-Kreuznach,fixed_focal,CHAROITE F1.4/23 mm C-Mount SWIR lens,SWIR Lenses (CHAROITE/CUPRITE/CRYOLITE),23,,98,F/1.4 ... F/11,11,,,- | 0.33,,,,,,C,115,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/swir-lenses/charoite/f1-4-23mm-c,schneider_swir
Schneider-Kreuznach,fixed_focal,CUPRITE F2.8/50 mm C-Mount SWIR lens,SWIR Lenses (CHAROITE/CUPRITE/CRYOLITE),50,,262,F/2.8 ... F/16,25.4,,,- | 0.09,,,,,,C,418,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/swir-lenses/cuprite/f2-8-50mm-c,schneider_swir
Schneider-Kreuznach,fixed_focal,CUPRITE F2.8/50 mm V48-Mount SWIR lens,SWIR Lenses (CHAROITE/CUPRITE/CRYOLITE),50,,262,F/2.8 ... F/16,25.4,,,- | 0.09,,,,,,V48-Mount,297,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/swir-lenses/cuprite/f2-8-50mm-v48,schneider_swir
Schneider-Kreuznach,fixed_focal,CRYOLITE F2.8/40 mm V-Mount SWIR lens,SWIR Lenses (CHAROITE/CUPRITE/CRYOLITE),40,,225,F/2.8 ... F/16,43.2,,,- | 0.17,,,,,,V38-Mount,108,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/swir-lenses/cryolite/f2-8-40mm-v38,schneider_swir
Schneider-Kreuznach,telecentric,SYLVINE 0.03/0.2x C-Mount telecentric lens,Telecentric Lenses (SYLVINE),∞,,269 (194 ... 344),,11,,,0.03 | 0.13,,,,,,C,2600,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/telecentric-lenses/sylvine/0-03-0-2x-c,schneider_telecentric
Schneider-Kreuznach,telecentric,SYLVINE 0.03/0.25x C-Mount telecentric lens,Telecentric Lenses (SYLVINE),∞,,176 (128 ... 224),,11,,,0.03 | 0.13,,,,,,C,2000,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/telecentric-lenses/sylvine/0-03-0-25x-c,schneider_telecentric
Schneider-Kreuznach,telecentric,SYLVINE 0.05/0.33x C-Mount telecentric lens,Telecentric Lenses (SYLVINE),∞,,161 (134 ... 188),,11,,,0.05 | 0.14,,,,,,C,1600,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/telecentric-lenses/sylvine/0-05-0-33x-c,schneider_telecentric
Schneider-Kreuznach,telecentric,SYLVINE 0.07/0.5x C-Mount telecentric lens,Telecentric Lenses (SYLVINE),∞,,195 (183 ... 207),,11,,,0.07 | 0.13,,,,,,C,2150,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/telecentric-lenses/sylvine/0-07-0-5x-c,schneider_telecentric
Schneider-Kreuznach,telecentric,SYLVINE 0.14/1.0x C-Mount telecentric lens,Telecentric Lenses (SYLVINE),∞,,47 (44 ... 50),,11,,,0.14 | 0.14,,,,,,C,1490,,,https://schneiderkreuznach.com/en/industrial-optics/lenses/telecentric-lenses/sylvine/0-14-1-0x-c,schneider_telecentric
