brand,model_name,camera_type,sensor_name,sensor_brand,sensor_extra,sensor_size_mm,sensor_size_inch,resolution_mp,resolution_w,resolution_h,pixel_size_h,pixel_size_v,shutter,frame_rate,line_rate,spectrum,spectrum_min_nm,spectrum_max_nm,sensor_color,lens_mount,interface,interface_power,pixel_format,sensor_architecture,weight_g,dimension_w,dimension_h,dimension_l
Lucid Vision,PHX004S-MNLF,area,IMX287,Sony,,6.3,"1/2.9""",0.4,720,540,6.9,6.9,global,286.0,,,,,,No Mount with Flange,GigE,PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, QOI_Mono8, QOI_BayerRG8, QOI_RGB8, QOI_BGR8, QOI_YCbCr8",CMOS,30,24,24,27.35
Lucid Vision,PHX004S-CNLF,area,IMX287,Sony,,6.3,"1/2.9""",0.4,720,540,6.9,6.9,global,286.0,,,,,,No Mount with Flange,GigE,PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, QOI_Mono8, QOI_BayerRG8, QOI_RGB8, QOI_BGR8, QOI_YCbCr8",CMOS,30,24,24,27.35
Lucid Vision,PHX004S-CC-IX,area,IMX287,Sony,,6.3,"1/2.9""",0.4,720,540,6.9,6.9,global,286.0,,,,,,C-mount,GigE,PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, QOI_Mono8, QOI_BayerRG8, QOI_RGB8, QOI_BGR8, QOI_YCbCr8",CMOS,30,24,24,27.35
Lucid Vision,PHX004S-MC-IX,area,IMX287,Sony,,6.3,"1/2.9""",0.4,720,540,6.9,6.9,global,286.0,,,,,,C-mount,GigE,PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, QOI_Mono8, QOI_BayerRG8, QOI_RGB8, QOI_BGR8, QOI_YCbCr8",CMOS,30,24,24,27.35
Lucid Vision,PHX004S-CNF-IX,area,IMX287,Sony,,6.3,"1/2.9""",0.4,720,540,6.9,6.9,global,286.0,,,,,,NF-mount,GigE,PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, QOI_Mono8, QOI_BayerRG8, QOI_RGB8, QOI_BGR8, QOI_YCbCr8",CMOS,30,24,24,27.35
Lucid Vision,PHX004S-MNF-IX,area,IMX287,Sony,,6.3,"1/2.9""",0.4,720,540,6.9,6.9,global,286.0,,,,,,NF-mount,GigE,PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, QOI_Mono8, QOI_BayerRG8, QOI_RGB8, QOI_BGR8, QOI_YCbCr8",CMOS,30,24,24,27.35
Lucid Vision,PDH050S,area,IMX264,Sony,x2,11.1,"2/3""",5.0,2448,2048,3.45,3.45,global,11.0,,,,,,Dual C-mount Remote Head,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,PDH050S-CC,area,IMX264,Sony,x2,11.1,"2/3""",5.0,2448,2048,3.45,3.45,global,11.0,,,,,,C-mount,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,PDH050S-MC,area,IMX264,Sony,x2,11.1,"2/3""",5.0,2448,2048,3.45,3.45,global,11.0,,,,,,C-mount,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,PDH050S-CC-FFC,area,IMX264,Sony,x2,11.1,"2/3""",5.0,2448,2048,3.45,3.45,global,11.0,,,,,,C-mount,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,PDH050S-MC-FFC,area,IMX264,Sony,x2,11.1,"2/3""",5.0,2448,2048,3.45,3.45,global,11.0,,,,,,C-mount,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,PDH050S-CNL,area,IMX264,Sony,x2,11.1,"2/3""",5.0,2448,2048,3.45,3.45,global,11.0,,,,,,No Mount,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,PDH050S-MNL,area,IMX264,Sony,x2,11.1,"2/3""",5.0,2448,2048,3.45,3.45,global,11.0,,,,,,No Mount,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,PDH016S,area,IMX273,Sony,x2,6.3,"1/2.9""",1.6,1440,1080,3.45,3.45,global,35.8,,,,,,Dual C-S-mount Remote Head,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,PDH016S-CC,area,IMX273,Sony,x2,6.3,"1/2.9""",1.6,1440,1080,3.45,3.45,global,35.8,,,,,,C-mount,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,PDH016S-MC,area,IMX273,Sony,x2,6.3,"1/2.9""",1.6,1440,1080,3.45,3.45,global,35.8,,,,,,C-mount,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,PDH016S-CC-FFC,area,IMX273,Sony,x2,6.3,"1/2.9""",1.6,1440,1080,3.45,3.45,global,35.8,,,,,,C-mount,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,PDH016S-MC-FFC,area,IMX273,Sony,x2,6.3,"1/2.9""",1.6,1440,1080,3.45,3.45,global,35.8,,,,,,C-mount,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,PDH016S-CS,area,IMX273,Sony,x2,6.3,"1/2.9""",1.6,1440,1080,3.45,3.45,global,35.8,,,,,,S-mount,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,PDH016S-MS,area,IMX273,Sony,x2,6.3,"1/2.9""",1.6,1440,1080,3.45,3.45,global,35.8,,,,,,S-mount,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,PDH016S-CS-FFC,area,IMX273,Sony,x2,6.3,"1/2.9""",1.6,1440,1080,3.45,3.45,global,35.8,,,,,,S-mount,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,PDH016S-MS-FFC,area,IMX273,Sony,x2,6.3,"1/2.9""",1.6,1440,1080,3.45,3.45,global,35.8,,,,,,S-mount,GigE,PoE,"Mono: Mono8/10/12/16, Mono10p/12p, Mono10Packed/12Packed, DualMono8/10/12/16, DualMono10p/12p, DualMono10Packed/12Packed | Color: Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411, DualBayerRG8, DualBayerRG10, DualBayerRG10Packed, DualBayerRG10p,",CMOS,54,28,36,32.8
Lucid Vision,TRX470S,area,IMX492,Sony,,23.1,"1.4""",47.0,8232,5588,2.315,2.315,"rolling, global reset",13.7,,,,,,TFL-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,249,44,44,82
Lucid Vision,TRX470S-CT,area,IMX492,Sony,,23.1,"1.4""",47.0,8232,5588,2.315,2.315,"rolling, global reset",13.7,,,,,,TFL-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,249,44,44,82
Lucid Vision,TRX470S-MT,area,IMX492,Sony,,23.1,"1.4""",47.0,8232,5588,2.315,2.315,"rolling, global reset",13.7,,,,,,TFL-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,249,44,44,82
Lucid Vision,TRX245S,area,IMX530,Sony,Pregius-S | BSI,19.3,"1.2""",24.5,5320,4600,2.74,2.74,global,35.5,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX245S-CC,area,IMX530,Sony,Pregius-S | BSI,19.3,"1.2""",24.5,5320,4600,2.74,2.74,global,35.5,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX245S-MC,area,IMX530,Sony,Pregius-S | BSI,19.3,"1.2""",24.5,5320,4600,2.74,2.74,global,35.5,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX246S,area,IMX540,Sony,Pregius-S | BSI,19.3,"1.2""",24.5,5320,4600,2.74,2.74,global,28.6,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX246S-CC,area,IMX540,Sony,Pregius-S | BSI,19.3,"1.2""",24.5,5320,4600,2.74,2.74,global,28.6,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX246S-MC,area,IMX540,Sony,Pregius-S | BSI,19.3,"1.2""",24.5,5320,4600,2.74,2.74,global,28.6,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX204S,area,IMX531,Sony,Pregius-S | BSI,17.5,"1.1""",20.4,4504,4504,2.74,2.74,global,42.8,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX204S-CC,area,IMX531,Sony,Pregius-S | BSI,17.5,"1.1""",20.4,4504,4504,2.74,2.74,global,42.8,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX204S-MC,area,IMX531,Sony,Pregius-S | BSI,17.5,"1.1""",20.4,4504,4504,2.74,2.74,global,42.8,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX205S,area,IMX541,Sony,Pregius-S | BSI,17.5,"1.1""",20.4,4504,4504,2.74,2.74,global,34.1,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX205S-CC,area,IMX541,Sony,Pregius-S | BSI,17.5,"1.1""",20.4,4504,4504,2.74,2.74,global,34.1,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX205S-MC,area,IMX541,Sony,Pregius-S | BSI,17.5,"1.1""",20.4,4504,4504,2.74,2.74,global,34.1,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX162S,area,IMX532,Sony,Pregius-S | BSI,16.8,"1.1""",16.2,5320,3032,2.74,2.74,global,53.0,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX162S-CC,area,IMX532,Sony,Pregius-S | BSI,16.8,"1.1""",16.2,5320,3032,2.74,2.74,global,53.0,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX162S-MC,area,IMX532,Sony,Pregius-S | BSI,16.8,"1.1""",16.2,5320,3032,2.74,2.74,global,53.0,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX163S,area,IMX542,Sony,Pregius-S | BSI,16.8,"1.1""",16.2,5320,3032,2.74,2.74,global,42.8,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX163S-CC,area,IMX542,Sony,Pregius-S | BSI,16.8,"1.1""",16.2,5320,3032,2.74,2.74,global,42.8,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX163S-MC,area,IMX542,Sony,Pregius-S | BSI,16.8,"1.1""",16.2,5320,3032,2.74,2.74,global,42.8,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX124S,area,IMX535,Sony,Pregius-S | BSI,14.0,"1/1.1""",12.3,4096,3000,2.74,2.74,global,89.7,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX124S-CC,area,IMX535,Sony,Pregius-S | BSI,14.0,"1/1.1""",12.3,4096,3000,2.74,2.74,global,89.7,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX124S-MC,area,IMX535,Sony,Pregius-S | BSI,14.0,"1/1.1""",12.3,4096,3000,2.74,2.74,global,89.7,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX125S,area,IMX545,Sony,Pregius-S | BSI,14.0,"1/1.1""",12.3,4096,3000,2.74,2.74,global,54.9,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX125S-CC,area,IMX545,Sony,Pregius-S | BSI,14.0,"1/1.1""",12.3,4096,3000,2.74,2.74,global,54.9,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX125S-MC,area,IMX545,Sony,Pregius-S | BSI,14.0,"1/1.1""",12.3,4096,3000,2.74,2.74,global,54.9,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX081S,area,IMX536,Sony,Pregius-S | BSI,11.1,"2/3""",8.1,2840,2840,2.74,2.74,global,129.8,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX081S-CC,area,IMX536,Sony,Pregius-S | BSI,11.1,"2/3""",8.1,2840,2840,2.74,2.74,global,129.8,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX081S-MC,area,IMX536,Sony,Pregius-S | BSI,11.1,"2/3""",8.1,2840,2840,2.74,2.74,global,129.8,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX071S,area,IMX420,Sony,,17.6,"1.1""",7.1,3208,2200,4.5,4.5,global,91.1,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,243,44,44,82
Lucid Vision,TRX071S-CC,area,IMX420,Sony,,17.6,"1.1""",7.1,3208,2200,4.5,4.5,global,91.1,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,243,44,44,82
Lucid Vision,TRX071S-MC,area,IMX420,Sony,,17.6,"1.1""",7.1,3208,2200,4.5,4.5,global,91.1,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,243,44,44,82
Lucid Vision,TRX051S,area,IMX537,Sony,Pregius-S | BSI,8.8,"1/1.8""",5.0,2448,2048,2.74,2.74,global,201.3,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX051S-CC,area,IMX537,Sony,Pregius-S | BSI,8.8,"1/1.8""",5.0,2448,2048,2.74,2.74,global,201.3,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX051S-MC,area,IMX537,Sony,Pregius-S | BSI,8.8,"1/1.8""",5.0,2448,2048,2.74,2.74,global,201.3,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",BSI CMOS,243,44,44,82
Lucid Vision,TRX028S,area,IMX421,Sony,,11.0,"2/3""",2.8,1936,1464,4.5,4.5,global,216.0,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,243,44,44,82
Lucid Vision,TRX028S-CC,area,IMX421,Sony,,11.0,"2/3""",2.8,1936,1464,4.5,4.5,global,216.0,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,243,44,44,82
Lucid Vision,TRX028S-MC,area,IMX421,Sony,,11.0,"2/3""",2.8,1936,1464,4.5,4.5,global,216.0,,,,,,C-mount,"10GigE, 5GigE, 2.5GigE",PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,243,44,44,82
Lucid Vision,TRT245S,area,IMX540,Sony,,19.3,"1.2""",24.5,5320,4600,2.74,2.74,global,11.3,,,,,,C-mount,2.5GigE,PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,90,44,29,45.3
Lucid Vision,TRT245S-CC,area,IMX540,Sony,,19.3,"1.2""",24.5,5320,4600,2.74,2.74,global,11.3,,,,,,C-mount,2.5GigE,PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,90,44,29,45.3
Lucid Vision,TRT245S-MC,area,IMX540,Sony,,19.3,"1.2""",24.5,5320,4600,2.74,2.74,global,11.3,,,,,,C-mount,2.5GigE,PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,90,44,29,45.3
Lucid Vision,TRT204S,area,IMX541,Sony,,17.5,"1.1""",20.4,4504,4504,2.74,2.74,global,13.5,,,,,,C-mount,2.5GigE,PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,90,44,29,45.3
Lucid Vision,TRT204S-CC,area,IMX541,Sony,,17.5,"1.1""",20.4,4504,4504,2.74,2.74,global,13.5,,,,,,C-mount,2.5GigE,PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,90,44,29,45.3
Lucid Vision,TRT204S-MC,area,IMX541,Sony,,17.5,"1.1""",20.4,4504,4504,2.74,2.74,global,13.5,,,,,,C-mount,2.5GigE,PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,90,44,29,45.3
Lucid Vision,TRT200S,area,IMX183,Sony,,15.86,"1""",20.0,5472,3648,2.4,2.4,"rolling, global reset",9.0,,,,,,C-mount,2.5GigE,PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,90,44,29,45.3
Lucid Vision,TRT200S-CC,area,IMX183,Sony,,15.86,"1""",20.0,5472,3648,2.4,2.4,"rolling, global reset",9.0,,,,,,C-mount,2.5GigE,PoE,"Mono8/10/12/16, Bayer8/10/12/16, RGB8, BGR8, YCbCr8, YCbCr411, YUV422, YUV411",CMOS,90,44,29,45.3
