Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,SAPPHIRE 0.03/0.29x V70 line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-03-0-29x-v70,merged_kv,V70,1071818,V70-Mount,96,F/3.7 ... F/8,0.03 | 0.11,62.5,29,-0.29 (-0.33 ... -0.27),330 ... 394,23.9,M52 x 0.75,-25 … +70,700,-,95.50,-47.86,53.63,-9.19,1.05,43.52,-46.18,80.33,Xenon-Sapphire 3.7/96
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,SAPPHIRE 0.04/0.35x V70 line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-04-0-35x-v70,merged_kv,V70,1068012,V70-Mount,96,F/3.5 ... F/8,0.04 | 0.11,62.5,27,-0.35 (-0.39 ... -0.3),287 ... 360,23.9,M52 x 0.75,-25 … +70,830,-,95.49,-49.68,52.28,-9.02,1.01,44.60,-44.44,79.99,Xenon-Sapphire 3.5/96
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,SAPPHIRE 0.05/0.5x V70 line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-05-0-5x-v70,merged_kv,V70,1071189,V70-Mount,96,F/3.2 ... F/11.3,0.05 | 0.11,62.5,25,-0.5 (-0.55 ... -0.45),215 ... 254,23.9,M52 x 0.75,-25 … +70,700,-,96.22,-47.32,53.49,-9.79,1.02,47.07,-44.59,81.84,Xenon-Sapphire 3.2/96
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,SAPPHIRE 0.06/0.7x V70 line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-06-0-7x-v70,merged_kv,V70,1071190,V70-Mount,97,F/3.2 ... F/11.3,0.06 | 0.09,62.5,22,-0.7 (-0.76 ... -0.65),169 ... 191,24.7,M52 x 0.75,-25 … +70,810,-,96.97,-49.39,52.84,-12.13,1.03,45.03,-46.76,79.59,Xenon-Sapphire 3.2/97
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,SAPPHIRE 0.007/0.07x V70 line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-007-0-07x-v70,merged_kv,V70,1068013,V70-Mount,95,F/4.5 ... F/8,0.007 | 0.10,62.5,34,-0.07 (-0.17 ... -0.03),601 ... 3209,23.9,M52 x 0.75,-25 … +70,735,-,95.00,-50.28,53.16,-1.92,1.00,44.59,-41.96,84.63,Xenon-Sapphire 4.5/95
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,SAPPHIRE 0.08/0.875x V70 line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-08-0-875x-v70,merged_kv,V70,1076452,V70-Mount,98,F/2.8 ... F/8,0.08 | 0.10,62.5,19,-0.875 (-0.92 ... -0.83),148 ... 159,25.7,M52 x 0.75,-25 … +70,720,-,97.50,-49.51,52.28,-13.08,1.04,44.54,-48.79,80.13,Xenon-Sapphire 2.8/98
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,SAPPHIRE 0.09/1.143x V70 line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-09-1-143x-v70,merged_kv,V70,1076453,V70-Mount,98,F/2.8 ... F/8,0.09 | 0.08,62.5,17,-1.143 (-1.2 ... -1.08),123 ... 132,26.4,M58 x 0.75,-25 … +70,750,-,97.50,-52.28,49.36,-13.23,0.96,48.79,-44.54,80.13,Xenon-Sapphire 2.8/98
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,SAPPHIRE 0.10/1.75x V70 line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-10-1-75x-v70,merged_kv,V70,1068014,V70-Mount,88,F/3.2 ... F/8,0.10 | 0.06,62.5,20,-1.75 (-1.85 ... -1.65),81 ... 87,23.9,M40.5 x 0.5,-25 … +70,688,-,87.77,-38.23,56.40,-8.74,1.07,43.96,-37.20,72.17,Xenon-Sapphire 3.2/88
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,SAPPHIRE 0.10/1.75x V70 beamsplitter line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-10-1-75x-v70-beamsplitter,merged_kv,V70-BS,1073347,V70-Mount,88,F/3.2 ... F/8,0.10 | 0.06,62.5,20,-1.75 (-1.85 ... -1.65),59 ... 64,24,-,-25 … +70,935,Chief ray angle in object space = 10.2°,88.22,-11.97,56.80,-0.80,1.10,68.50,-39.92,106.87,Xenon-Sapphire 3.2/88
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,SAPPHIRE XL 0.09/1.43x V70 line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-09-1-43x-v70,merged_kv,V70,1076096,V70-Mount,97,F/3.2 ... F/8,0.09 | 0.07,82,19,-1.43 (-1.54 ... -1.35),105 ... 113,26.4,M58 x 0.75,-25 … +70,840,-,96.97,-52.84,49.39,-12.13,0.97,46.76,-45.03,79.59,Xenon-Sapphire 3.2/97
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,SAPPHIRE XL 0.10/2.0x V70 line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/sapphire/0-10-2-0x-v70,merged_kv,V70,1076451,V70-Mount,96,F/3.2 ... F/8,0.10 | 0.05,82,16,-2 (-2.15 ... -1.85),88 ... 95,26.4,M58 x 0.75,-25 … +70,840,-,96.18,-53.42,47.15,-9.61,0.98,44.61,-47.21,82.17,Xenon-Sapphire 3.2/96
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,DIAMOND 0.12/2.6x V70 beamsplitter line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-12-2-6x-v70-beamsplitter,merged_kv,V70-BS,1076949,V70-Mount,106,F/2.9 ... F/8,0.12 | 0.05,62.5,10,-2.6 (-2.75 ... -2.45),61 ... 65,38.4,-,0 … +50,1350,Max. chief ray angle in object space = 4.8°,105.15,-23.46,58.25,13.66,1.04,77.80,-50.94,142.26,Xenon-Diamond 2.9/106
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,DIAMOND 0.13/2.6x V70 line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-13-2-6x-v70,merged_kv,V70,1078039,V70-Mount,111,F/2.7 ... F/8,0.13 | 0.05,62.5,9,-2.6 (-2.75 ... -2.45),82 ... 87,38.4,M40.5 x 0.5,0 … +50,1140,-,111.15,-46.63,58.30,-6.96,0.95,69.92,-47.70,110.41,Xenon-Diamond 2.7/111
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,DIAMOND 0.16/3.5x V90 beamsplitter line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-16-3-5x-v90-beamsplitter,merged_kv,V90-BS,1079718,V90-Mount,116,F/2.3 ... F/11.3,0.16 | 0.05,62.5,7,-3.5 (-3.65 ... -3.35),52 ... 55,38.4,-,0 … +50,2260,Max. chief ray angle in object space = 3.3°,116.21,-21.60,33.29,-0.62,0.97,98.22,-79.42,176.90,Xenon-Diamond 2.3/116
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,DIAMOND 0.17/3.5x V90 line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-17-3-5x-v90,merged_kv,V90,1076963,V90-Mount,117,F/2.2 ... F/11.3,0.17 | 0.06,62.5,7,-3.5 (-3.65 ... -3.35),71 ... 74,38.4,M40.5 x 0.5,0 … +50,2008,-,116.91,-43.76,30.51,-8.46,0.95,79.45,-80.43,151.09,Xenon-Diamond 2.2/117
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,DIAMOND 0.22/5.2x V70 line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-22-5-2x-v70,merged_kv,V70,1079320,V70-Mount,82,F/1.5 ... F/11,0.22 | 0.04,62.5,5,-5.2 (-5.3 ... -5.1),55 ... 56,27.4,"M58x0,75",0 … +50,1030,-,82.87,-40.31,-41.19,-31.28,0.79,64.18,-106.92,135.35,Xenon-Diamond 1.5/82
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,DIAMOND 0.22/5.2x V70 beamsplitter line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-22-5-2x-v70-beamsplitter,merged_kv,V70-BS,1081873,V70-Mount,80,F/1.6 ... F/11,0.22 | 0.04,62.5,6,-5.2 (-5.3 ... -5.05),33 ... 34,24,"M58x0,75",0 … +50,1252,Max. chief ray angle in object space = 3.1°,80.48,-19.17,-37.66,-18.34,0.84,77.12,-104.92,161.30,Xenon-Diamond 1.6/80
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,DIAMOND XL 0.16/3.33x V90 beamsplitter line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-16-3-33x-v90-beamsplitter,merged_kv,V90-BS,1098892,V90-Mount,116,F/2.3 ... F/11,0.16 | 0.05,82,9,-3.33 (-3.5 ... -3.2),48 ... 51,30.9,-,0 … +50,1900,Max. chief ray angle in object space = 4.5°,116.94,-14.60,36.86,-1.44,0.97,105.51,-77.01,181.00,Xenon-Black Diamond 2.3/116
Schneider-Kreuznach,linescan_telecentric,Line Scan Lenses (ZIRCONIA/SAPPHIRE/DIAMOND),schneider_linescan,DIAMOND XL 0.21/5.0x V70 beamsplitter line scan lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/line-scan-lenses/diamond/0-21-5-0x-v70-beamsplitter,merged_kv,V70-BS,1099014,V70-Mount,82,F/1.6 ... F/11,0.21 | 0.04,82,8,-5 (-5.1 ... -4.9),34.0 (33.6,24.4,M62 x 1,0 … +50,1170,Max. chief ray angle in object space = 2.9°,82.23,-18.53,-31.82,-17.62,0.81,82.63,-98.67,160.13,Xenon-Black Diamond 1.6/82
