Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,CITRINE F1.4/12 mm C-Mount Motorized lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/citrine/f1-4-12mm-c-motorized-iris,merged_kv,C-MI,1061450,C-Mount,12,F/1.4 ... F/11,- | 0.32,11,48,-0.1 ... 0,105 ... ∞,6,M30.5 x 0.5,-25 … +70,143,-,12.65,20.13,12.69,13.51,3.73,23.52,-34.49,46.25,Cinegon-M 1.4/12,Data,"2 phase, bipolar stepper motor",21 Ohm,≤ 143 mA/Phase,3 V,1.8 mH/phase @ 1 kHz,400 Hz,Lemo Santoprene 2 x 2 x 0.14 mm² black,300 mm,JEITA E4-191J-100,0°C to +50°C,-25°C to +70°C,> 100.000 cycles,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,CITRINE F1.4/12 mm C-Mount Ruggedized lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/citrine/f1-4-12mm-c-ruggedized,merged_kv,C-R,1062859,C-Mount,12,F/1.4 ... F/11,- | 0.32,11,48,-0.1 ... 0,106 ... ∞,6,M30.5 x 0.5,-25 … +70,99,-,12.65,20.13,12.69,13.51,3.73,23.52,-34.49,46.25,Cinegon 1.4/12,,,,,,,,,,,,,,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,CITRINE F1.4/12 mm C-Mount Stabilized lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/citrine/f1-4-12mm-c-stabilized,merged_kv,C-S,1070118,C-Mount,12,F/1.4 ... F/11,- | 0.32,11,48,-0.1 ... 0,106 ... ∞,6,M30.5 x 0.5,-25 … +70,99,-,12.65,20.13,12.69,13.51,3.73,23.52,-34.49,46.25,Cinegon 1.4/12,,,,,,,,,,,,,,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,CITRINE F1.4/17 mm C-Mount lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/citrine/f1-4-17mm-c,merged_kv,C,1001957,C-Mount,17,F/1.4 ... F/11,- | 0.33,11,36,-0.1 ... 0,157 ... ∞,44,M30.5 x 0.5,-25 … +70,85,-,17.57,-6.15,13.16,-3.20,2.98,12.05,-39.16,24.93,Xenoplan 1.4/17,,,,,,,,,,,,,,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,CITRINE F1.4/17 mm C-Mount Motorized lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/citrine/f1-4-17mm-c-motorized-iris,merged_kv,C-MI,1061451,C-Mount,17,F/1.4 ... F/11,- | 0.33,11,36,-0.1 ... 0,157 ... ∞,44,M30.5 x 0.5,-25 … +70,129,-,17.57,-6.15,13.16,-3.20,2.98,12.05,-39.16,24.93,Xenoplan-M 1.4/17,Data,"2 phase, bipolar stepper motor",21 Ohm,≤ 143 mA/Phase,3 V,1.8 mH/phase @ 1 kHz,400 Hz,Lemo Santoprene 2 x 2 x 0.14 mm² black,300 mm,JEITA E4-191J-100,0°C to +50°C,-25°C to +70°C,> 100.000 cycles,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,CITRINE F1.4/17 mm C-Mount Ruggedized lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/citrine/f1-4-17mm-c-ruggedized,merged_kv,C-R,1062860,C-Mount,17,F/1.4 ... F/11,- | 0.33,11,36,-0.1 ... 0,157 ... ∞,44,M30.5 x 0.5,-25 … +70,85,-,17.57,-6.15,13.16,-3.20,2.98,12.05,-39.16,24.93,Xenoplan 1.4/17,,,,,,,,,,,,,,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,CITRINE F1.4/17 mm C-Mount Stabilized lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/citrine/f1-4-17mm-c-stabilized,merged_kv,C-S,1070117,C-Mount,17,F/1.4 ... F/11,- | 0.33,11,36,-0.1 ... 0,157 ... ∞,44,M30.5 x 0.5,-25 … +70,85,-,17.57,-6.15,13.16,-3.20,2.98,12.05,-39.16,24.93,Xenoplan 1.4/17,,,,,,,,,,,,,,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,CITRINE F1.4/23 mm C-Mount lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/citrine/f1-4-23mm-c,merged_kv,C,1001917,C-Mount,23,F/1.4 ... F/11,- | 0.35,11,28,-0.1 ... 0,207 ... ∞,128,M30.5 x 0.5,-25 … +70,95,-,22.52,10.23,14.95,-9.41,2.27,20.16,-36.18,30.93,Xenoplan 1.4/23,,,,,,,,,,,,,,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,CITRINE F1.4/23 mm C-Mount Motorized lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/citrine/f1-4-23mm-c-motorized-iris,merged_kv,C-MI,1061452,C-Mount,23,F/1.4 ... F/11,- | 0.35,11,28,-0.1 ... 0,207 ... ∞,128,M30.5 x 0.5,-25 … +70,139,-,22.52,10.23,14.95,-9.41,2.27,20.16,-36.18,30.93,Xenoplan-M 1.4/23,Data,"2 phase, bipolar stepper motor",21 Ohm,≤ 143 mA/Phase,3 V,1.8 mH/phase @ 1 kHz,400 Hz,Lemo Santoprene 2 x 2 x 0.14 mm² black,300 mm,JEITA E4-191J-100,0°C to +50°C,-25°C to +70°C,> 100.000 cycles,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,CITRINE F1.4/23 mm C-Mount Ruggedized lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/citrine/f1-4-23mm-c-ruggedized,merged_kv,C-R,1062871,C-Mount,23,F/1.4 ... F/11,- | 0.35,11,28,-0.1 ... 0,207 ... ∞,128,M30.5 x 0.5,-25 … +70,95,-,22.52,10.23,14.95,-9.41,2.27,20.16,-36.18,30.93,Xenoplan 1.4/23,,,,,,,,,,,,,,,,,,,,,,
Schneider-Kreuznach,fixed_focal,C-Mount Lenses (CITRINE/TURQUOISE/AQUAMARINE/OPAL/JADE/TOURMALINE/TOPAZ),schneider_cmount,CITRINE F1.9/35 mm C-Mount lens,https://schneiderkreuznach.com/en/industrial-optics/lenses/c-mount-lenses/citrine/f1-9-35mm-c,merged_kv,C,1001960,C-Mount,35,F/1.9 ... F/16,- | 0.26,11,18,-0.1 ... 0,354 ... ∞,207,M30.5 x 0.5,-25 … +70,92,-,34.92,-6.69,17.03,-13.62,0.91,31.73,-14.72,32.51,Xenoplan 1.9/35,,,,,,,,,,,,,,,,,,,,,,
